final_link,article_description,video_link.text,final_link,summary.text
http://www.jenkemmag.com/home/2019/11/01/visiting-knotts-scary-farm-franky-villani/,"Join us as we try some mazes and hit the Xcelerator, the most intimidating rollercoaster at the park. "
http://www.jenkemmag.com/home/2019/10/30/meet-filmers-behind-favorite-skate-commercials/,"We talked with the guys who directed DC's ""The Chase,"" Krux's ""Cairo Handstand,"" and other weirdly memorable skate commercials."
http://www.jenkemmag.com/home/2019/10/28/history-behind-skateable-sculptures/,A bit of context behind some jumbo sized sculptures that border on skate porn. 
https://www.thrashermagazine.com/articles/videos/tempe-halloween-2019-video/,Tempe Halloween 2019 Video
https://www.thrashermagazine.com/articles/videos/halloween-hellbomb-2019-video/,Halloween Hellbomb 2019 Video
https://www.thrashermagazine.com/articles/videos/colin-provost-s-programming-injection-toy-machine-part/,"Colin Provost's ""Programming Injection"" Toy Machine Part"
